UCL_CODE11,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_650_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
321074,0,0,7,0,0,9,17,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,17,11,3,0,0,24,6,5,6,0,0,0,16,4,0,14,0,6,0,31,209,3,74,3,9,0,304,441,0,83,0,3,3,536,266,0,36,0,0,0,301,48,0,7,0,0,0,60,15,0,0,0,0,0,15,9,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,8,0,3,0,26,1025,33,256,7,25,14,1355
302001,3,9,7,0,0,4,23,0,9,0,0,0,0,9,0,43,5,0,0,0,55,3,40,4,0,3,0,48,0,16,7,0,0,0,22,0,15,8,0,0,0,18,64,6,18,0,3,0,95,108,6,45,0,9,0,165,121,0,20,0,0,0,144,89,0,9,0,0,0,99,36,0,9,0,0,0,36,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,3,0,0,0,24,438,153,136,0,14,10,755
322093,0,0,53,0,19,41,109,0,0,3,0,0,0,12,6,3,24,0,8,0,35,19,0,36,0,3,0,62,31,0,49,0,0,0,85,119,0,87,0,3,0,205,124,0,64,0,3,0,199,33,0,26,0,0,0,57,13,0,3,0,0,0,14,0,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,20,0,5,0,34,355,6,360,3,45,42,819
321111,0,0,23,0,5,19,52,0,0,0,0,4,0,6,3,3,7,0,7,0,16,20,3,27,0,0,0,50,46,0,26,0,4,0,74,103,0,33,0,7,0,145,40,0,17,0,4,0,64,4,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,3,3,19,226,12,140,7,32,24,439
322067,6,4,26,0,5,27,64,0,4,0,0,3,0,10,5,16,9,0,5,0,43,20,6,39,3,7,3,72,46,0,48,5,4,0,102,193,7,81,3,12,3,292,534,0,116,0,10,8,666,138,0,46,0,5,0,186,19,0,5,0,0,0,26,3,0,5,0,0,0,10,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,11,0,4,3,34,984,38,385,14,55,36,1522
321075,3,0,23,0,6,31,64,0,0,5,0,4,0,8,0,0,16,0,5,0,22,16,0,37,4,10,0,67,21,3,43,0,23,0,91,133,0,64,3,16,0,224,512,0,82,0,7,4,607,105,0,36,0,4,0,142,18,0,4,0,3,0,24,3,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,13,0,4,0,33,825,7,329,13,87,36,1292
321107,0,0,33,0,8,19,56,0,0,0,0,3,0,7,0,4,16,6,13,0,36,9,0,23,6,23,3,66,5,0,36,4,18,0,57,87,0,62,0,16,3,165,243,3,62,0,8,0,317,78,0,19,0,3,0,99,27,0,4,0,0,0,29,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,8,0,23,465,15,267,11,88,29,881
321094,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,7,3,3,3,0,0,0,9,11,4,10,0,33,0,57,69,0,14,0,3,0,81,190,0,9,0,0,3,203,13,0,3,0,0,0,16,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,300,4,49,0,45,3,396
321065,3,5,32,0,32,36,108,0,10,7,0,0,0,15,12,42,17,3,24,0,99,48,24,59,3,16,3,150,76,10,61,6,3,3,154,124,21,68,18,3,3,233,425,7,92,3,13,0,548,283,0,32,0,3,3,328,28,0,14,0,0,0,44,8,0,3,0,0,0,15,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,18,9,8,0,15,3,58,1031,132,396,36,107,56,1757
321080,3,0,27,0,4,22,51,0,0,6,0,0,0,6,0,0,9,0,0,0,9,6,0,7,0,3,0,14,3,0,10,0,0,0,18,22,0,15,0,0,0,44,130,10,59,5,3,0,211,781,0,107,0,3,0,892,149,0,39,0,0,3,187,34,0,13,0,0,0,40,6,0,0,0,0,0,6,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,14,0,0,3,39,1162,15,306,6,20,29,1532
321069,0,0,4,0,0,3,6,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,6,0,0,5,0,0,0,6,15,0,11,0,3,0,29,71,0,23,0,0,0,95,50,0,9,0,0,0,57,16,0,3,0,0,0,16,8,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,16,162,0,77,0,6,6,256
314006,0,16,8,0,22,10,62,0,10,0,3,6,0,20,11,58,25,6,6,3,102,59,31,35,41,8,3,170,79,5,31,8,9,0,141,205,13,69,12,8,4,314,301,3,38,0,6,4,358,104,0,21,0,0,0,133,18,0,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,5,9,3,3,43,798,148,243,86,65,25,1371
322087,13,12,34,0,697,47,798,0,6,4,0,50,0,63,36,6,16,3,60,0,116,121,4,29,3,18,0,175,51,3,20,0,15,3,82,79,0,16,0,4,0,101,35,0,17,0,3,0,52,6,0,3,0,0,0,12,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,9,0,53,3,80,344,35,142,7,905,52,1492
315021,0,6,20,0,131,31,190,0,3,4,0,4,0,10,5,5,4,0,8,0,26,17,4,14,0,10,0,43,16,0,16,3,4,0,37,33,3,9,0,0,0,43,35,0,6,0,3,0,47,10,0,5,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,22,0,24,120,27,83,3,190,29,454
322101,0,3,9,0,45,25,84,3,4,4,0,3,0,13,20,3,18,0,3,0,47,22,7,18,0,5,0,54,9,0,7,0,4,0,31,17,0,7,0,0,0,25,14,0,8,0,0,0,24,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,20,84,18,87,0,76,27,298
314016,24,6,11,0,675,24,743,5,14,0,0,155,0,173,21,13,4,4,101,0,142,67,11,13,0,16,0,106,109,3,18,0,7,0,137,161,9,12,0,3,0,189,155,0,17,0,14,0,190,119,0,14,0,8,3,139,39,0,0,0,4,0,41,10,0,0,0,3,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,9,0,65,3,94,728,65,92,3,1061,37,1984
311001,0,24,19,0,0,8,54,4,15,0,0,0,0,16,5,77,9,3,0,0,96,50,75,20,8,17,0,166,60,20,27,9,0,0,112,172,38,49,15,12,8,286,388,24,110,3,18,3,541,306,9,105,19,32,8,478,34,0,7,0,3,0,41,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,14,3,4,0,49,1042,278,366,65,89,25,1851
322041,0,0,21,0,8,5,32,0,3,0,3,3,0,6,0,7,8,7,0,0,24,5,4,15,0,3,0,38,22,3,10,0,0,0,34,50,0,26,0,4,0,83,174,0,40,0,0,0,213,215,0,48,0,3,0,273,66,0,9,0,0,0,74,17,0,3,0,0,0,22,0,0,3,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,4,0,21,558,30,203,6,27,5,827
322008,0,0,11,0,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,5,0,3,0,13,9,0,7,0,0,0,12,17,0,11,0,3,0,33,94,0,32,0,3,0,131,198,0,27,0,3,0,223,24,0,5,0,0,0,28,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,10,348,8,105,0,16,3,486
322099,0,0,35,0,24,27,89,0,4,0,0,0,0,6,9,11,20,0,10,0,50,50,12,23,0,8,0,89,53,4,52,0,10,0,112,123,9,46,10,6,0,194,200,3,67,3,11,3,292,73,0,48,0,0,0,119,9,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,0,3,0,26,522,52,318,16,70,38,1002
322075,0,0,39,3,9,43,86,0,3,3,0,3,0,8,0,0,26,0,3,0,32,23,0,28,0,7,0,61,6,0,41,0,4,3,52,30,0,28,0,4,0,60,30,0,38,0,3,0,73,20,0,12,0,0,0,31,0,0,3,0,3,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,3,25,116,3,224,0,52,49,441
322040,0,0,32,0,9,27,70,0,0,0,0,3,0,0,3,0,16,0,0,0,25,9,0,14,0,0,0,28,17,0,26,0,4,0,52,36,0,43,0,3,0,86,92,3,68,0,5,3,170,72,0,25,0,4,0,101,9,0,4,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,22,239,13,244,0,33,28,564
315040,7,4,7,0,12,4,34,0,5,0,0,4,0,13,3,19,10,4,10,0,44,28,26,22,3,8,3,91,65,5,27,3,3,3,99,164,9,37,3,27,3,244,265,0,93,0,22,0,376,409,0,82,0,11,3,509,123,0,32,0,4,0,163,32,0,11,0,3,0,42,10,0,0,0,0,0,11,4,0,0,0,0,0,9,3,0,0,0,0,0,3,3,0,3,0,0,0,5,11,4,13,0,13,0,41,1128,67,343,10,125,21,1687
322080,0,0,28,0,18,23,64,0,4,3,0,9,0,22,0,19,18,10,10,0,61,22,15,29,19,8,3,92,39,3,20,0,4,0,64,59,5,39,4,4,0,116,121,5,47,0,6,0,175,69,0,21,0,3,4,100,7,0,3,0,0,0,9,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,12,0,0,0,24,337,63,221,39,54,27,736
322034,0,0,16,0,5,15,43,0,0,0,0,0,0,0,5,8,13,0,3,0,28,10,5,27,0,6,0,58,10,3,29,0,13,0,49,91,4,58,4,12,0,163,386,15,112,7,10,9,544,455,0,68,0,5,3,537,41,0,11,0,0,0,61,9,0,3,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,0,10,4,38,1029,40,354,20,64,28,1532
313002,3,14,17,0,7,21,62,0,30,0,15,0,0,45,11,96,16,8,3,0,134,20,47,32,43,37,4,185,49,19,50,15,3,0,139,194,11,96,3,8,0,316,491,6,157,5,9,11,675,352,0,83,4,3,0,452,103,0,21,0,0,0,127,29,0,3,0,0,0,38,12,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,11,4,7,5,58,1291,247,492,95,78,43,2253
315049,0,0,11,0,8,15,37,0,0,0,0,3,0,3,3,0,19,0,5,0,23,20,0,34,0,8,0,55,12,0,21,0,3,0,34,37,0,34,0,5,3,80,121,0,33,0,5,0,167,32,0,16,0,3,0,48,3,0,3,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,3,4,0,20,234,0,171,3,48,17,482
321035,0,0,21,0,3,26,51,0,0,3,0,0,0,7,0,0,10,0,0,0,12,0,0,8,0,0,0,16,3,0,13,0,0,0,21,28,0,21,0,4,0,56,90,0,58,0,0,0,149,50,0,27,0,0,0,75,37,0,6,0,0,0,42,4,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,16,218,4,179,3,14,30,444
322065,3,5,15,0,4,16,47,0,21,0,3,0,0,29,6,71,9,4,0,3,104,17,12,21,3,3,0,47,29,0,21,0,0,0,54,82,6,45,0,9,0,136,241,23,65,4,3,0,335,274,0,50,0,0,0,331,110,0,25,0,0,0,132,63,0,7,0,0,0,70,22,0,3,0,0,0,27,13,0,3,0,0,0,13,7,0,0,0,0,0,3,7,0,0,0,0,0,8,13,12,11,10,0,4,41,877,155,278,29,27,30,1379
315030,0,0,17,0,3,5,29,0,0,3,0,0,0,4,0,0,6,0,0,0,6,0,0,5,0,0,0,10,4,0,9,0,0,0,6,9,0,11,0,0,0,19,20,0,20,0,0,0,42,48,0,29,0,4,0,75,19,0,11,0,0,0,24,17,0,3,0,0,0,20,10,0,0,0,0,0,10,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,9,124,3,112,0,11,10,266
322082,0,0,19,3,0,11,31,0,0,3,0,0,0,3,0,0,9,0,0,0,6,0,0,4,0,0,0,4,4,0,10,0,0,0,11,3,0,11,0,0,0,20,15,0,18,0,0,0,32,22,0,19,0,0,0,42,29,0,17,0,0,0,43,26,0,12,0,0,0,38,20,0,3,0,0,0,20,15,0,0,0,0,0,12,5,0,4,0,0,0,8,3,0,0,0,0,0,4,3,0,5,0,0,0,6,146,0,122,3,4,8,283
315003,0,32,0,3,21,3,60,0,26,0,0,4,0,27,0,108,0,0,3,0,114,0,38,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,9,0,209,0,3,32,5,250
322130,3,118,23,15,112,36,307,0,83,0,13,3,0,101,3,297,20,17,4,0,350,13,154,21,19,7,0,210,6,11,18,5,4,0,44,17,11,7,7,3,0,46,36,9,19,5,4,0,82,24,4,18,4,3,0,58,4,0,0,0,0,0,7,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,5,34,12,3,22,0,85,112,729,147,85,171,49,1293
322045,0,7,6,0,15,14,33,0,0,0,0,0,0,3,0,4,13,0,12,0,28,0,4,9,0,6,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,13,3,14,31,0,46,11,105
321089,0,92,0,102,16,3,217,0,41,0,22,5,0,69,0,75,0,16,7,0,103,0,22,0,3,0,0,25,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,9,0,19,0,243,5,141,42,3,437
322123,0,53,3,9,43,5,112,0,57,0,7,10,0,71,0,237,3,17,13,0,262,0,126,0,6,0,0,132,0,9,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,19,0,488,7,39,68,8,617
322137,3,8,36,3,36,54,133,3,0,5,0,8,0,17,0,8,31,0,9,0,54,3,3,28,0,9,3,48,11,0,20,0,3,0,35,6,0,29,0,7,0,47,24,0,20,0,5,0,40,4,0,10,0,0,0,13,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,21,58,19,194,3,81,59,419
321055,0,39,10,3,126,20,197,0,14,0,0,3,0,19,0,27,3,10,22,0,64,0,24,3,3,15,0,51,0,17,3,3,3,0,27,0,34,8,24,4,0,68,0,81,3,3,3,4,97,0,16,6,3,6,0,29,0,6,7,0,0,0,16,0,0,3,0,0,0,5,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,29,4,3,21,0,61,8,282,59,56,219,30,646
322134,0,131,3,11,46,10,214,0,88,0,4,5,0,95,0,273,0,17,3,0,292,0,222,0,14,0,5,237,0,5,0,0,0,0,5,0,5,0,0,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,3,8,0,54,0,764,9,57,65,17,907
315100,6,22,3,0,138,9,175,0,0,0,0,3,0,8,0,0,3,0,10,0,12,5,0,0,0,13,0,14,3,0,0,0,7,0,10,0,0,0,0,16,0,20,11,0,3,0,27,0,40,16,0,3,0,15,0,31,43,0,4,0,21,0,70,48,0,4,0,32,3,86,56,0,8,0,21,0,80,40,0,4,0,7,0,56,25,0,0,0,7,0,25,0,0,0,0,0,0,3,14,0,3,0,26,0,50,270,24,39,0,334,10,683
322022,0,74,6,7,86,25,200,0,66,0,3,0,0,77,0,207,9,20,18,3,256,0,124,13,20,16,0,176,0,23,9,0,9,0,47,0,20,13,0,3,0,36,0,13,11,0,4,0,29,0,3,3,0,0,0,12,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,16,0,44,3,546,74,61,168,35,884
312005,7,71,9,3,210,36,339,0,36,0,0,20,0,60,24,116,12,3,29,0,189,79,124,33,4,29,3,273,106,44,47,3,8,0,212,151,35,81,0,16,0,281,239,31,119,0,26,0,406,327,18,118,0,33,3,501,183,3,76,0,19,0,280,38,0,23,0,3,0,75,18,0,6,0,0,0,25,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,4,21,29,20,0,50,6,124,1187,509,566,17,453,56,2789
322136,0,13,9,0,107,27,152,0,7,0,5,17,0,28,0,30,0,9,13,0,56,10,21,3,11,12,0,63,11,5,7,3,4,0,30,18,7,4,0,3,0,39,35,3,4,3,3,0,43,29,0,18,0,6,0,49,16,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,3,26,0,43,118,101,61,34,188,28,527
322060,0,15,24,0,84,31,152,3,6,4,0,3,0,16,5,16,21,0,24,0,69,16,9,25,0,12,0,62,8,0,22,0,0,0,28,0,0,5,0,0,0,8,0,0,4,0,3,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,23,0,36,38,53,115,3,151,29,392
322109,0,25,22,3,85,48,185,0,7,10,0,11,0,30,6,34,30,15,27,0,117,19,8,36,11,5,0,83,20,0,11,0,3,0,43,15,0,8,0,8,0,37,3,0,3,0,0,0,10,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,3,21,0,47,82,77,137,33,170,52,554
322007,0,14,17,3,64,25,120,0,12,0,0,3,0,17,14,12,24,7,9,0,61,53,19,30,0,3,3,108,32,4,27,0,3,0,73,43,0,17,0,0,0,59,9,0,4,0,0,0,22,3,0,4,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,0,16,0,28,164,68,130,15,98,32,498
322020,0,17,17,8,62,26,126,0,24,3,0,7,0,31,0,13,6,0,26,0,47,0,6,19,8,14,0,53,0,4,7,0,0,0,11,0,3,4,0,3,0,17,0,0,0,0,4,0,12,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,14,0,28,3,85,67,18,134,29,324
322114,0,13,15,0,41,34,109,0,22,6,0,5,0,30,0,38,45,3,28,0,119,3,3,28,0,12,0,45,0,0,10,0,7,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,13,0,30,4,85,117,9,103,35,362
315055,0,12,14,3,58,28,119,0,12,0,0,9,0,26,12,18,9,6,9,0,54,30,12,19,3,6,0,66,21,5,19,3,3,0,56,49,6,21,0,7,0,80,37,0,19,0,0,0,62,14,0,11,0,5,0,34,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,8,4,4,12,3,34,171,72,123,19,108,32,536
303002,0,0,4,0,4,7,16,0,0,0,0,0,0,0,3,0,12,3,0,0,19,3,3,14,0,0,0,22,13,0,27,0,0,0,43,79,0,29,0,0,0,110,240,0,71,0,9,0,326,424,0,139,0,20,3,584,151,0,38,0,6,0,199,64,0,16,0,0,0,78,19,0,0,0,0,0,24,14,0,5,0,0,0,15,4,0,3,0,0,0,5,0,0,4,0,0,0,5,10,0,5,0,3,0,28,1029,15,369,4,41,15,1476
322013,0,0,12,0,0,13,26,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,5,3,0,3,0,14,3,3,8,0,0,0,10,9,0,12,0,8,0,32,43,0,42,0,6,0,88,88,0,32,0,0,0,121,26,0,7,0,3,0,32,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,3,0,3,0,14,171,9,115,0,32,13,341
322092,3,3,18,0,5,13,42,0,0,0,0,0,0,3,0,4,17,0,0,0,19,4,6,17,0,6,0,36,3,3,18,0,8,0,30,12,0,34,0,3,0,54,90,3,53,0,0,3,144,155,0,56,0,7,0,218,52,0,17,0,0,0,70,11,0,4,0,0,0,13,6,0,0,0,0,0,6,3,0,5,0,0,0,6,0,0,0,0,0,0,0,3,0,4,0,0,0,8,7,3,6,0,0,0,14,333,26,256,3,23,21,669
